gene	coef	se	pval	I2	I2_pval	fdr
SLC15A3	-0.153165302490931	0.0802189503781087	0.0562181622070068	0	0.938597381722165	0.998342592316123
SLC15A4	-0.0763188678561813	0.104072351070762	0.463360166174946	0.310743841662294	0.120615001519603	0.998342592316123
SLC16A1	0.07266896398716	0.0816543212344786	0.373488125768224	0	0.537244800597027	0.998342592316123
SLC16A10	0.0482884026226626	0.0870667427157183	0.579158961053068	0.0236304421116361	0.424784896292016	0.998342592316123
SLC16A12	0.0164273653464878	0.0905843721411345	0.856093820064342	0.181373878445799	0.250792239081313	0.998342592316123
SLC16A13	-0.200804120744514	0.0900203943342241	0.0257042276923283	0.0870441928974256	0.355657552226715	0.944685755141109
SLC16A14	0.0355545376050257	0.0815721949068293	0.66293403213169	0	0.843178694722501	0.998342592316123
SLC16A2	0.063484752306358	0.108617145377136	0.558896159091529	0.272910656822469	0.155437858931564	0.998342592316123
SLC16A3	-0.0691615289057272	0.0913547244679844	0.449010499002093	0.289784507804856	0.139475111862129	0.998342592316123
SLC16A4	0.17252911179143	0.107167732188278	0.107420137764587	0.413963944941681	0.0472521642011512	0.998342592316123
SLC16A5	-0.0298635226493505	0.0829744629027057	0.718912782828891	0	0.6680166510045	0.998342592316123
SLC16A7	-0.0359623210149976	0.0832927531128999	0.665917233741721	0	0.829611867383848	0.998342592316123
SLC16A9	-0.0372930582934325	0.0839134711636922	0.656736945358886	0	0.727180200401538	0.998342592316123
SLC17A5	0.0217039380517774	0.0858462080639862	0.800404613736882	0.00145921002944627	0.448187963656704	0.998342592316123
SLC17A9	0.12703847496662	0.0859967981707135	0.139609555016506	0	0.657370665712068	0.998342592316123
SLC18A2	0.111826182613021	0.0899078115969308	0.213577903318406	0	0.846820716941218	0.998342592316123
SLC18B1	0.0904545487533188	0.0828830664496543	0.275118298531939	0	0.605759971777233	0.998342592316123
SLC19A1	-0.0208699191581093	0.0761091902285732	0.783923060859406	0	0.83864496903118	0.998342592316123
SLC19A2	-0.131893044450591	0.0856373986383299	0.123527764370706	0	0.560220275017397	0.998342592316123
SLC19A3	-0.101102502899612	0.0845850991753938	0.231979380170813	0	0.674121698811449	0.998342592316123
SLC1A1	0.0208092713049793	0.0851537398017578	0.806941983148107	0.0321359445129984	0.415684950427275	0.998342592316123
SLC1A2	-0.111534839893015	0.0917958582620921	0.22435415835049	0	0.626612319432955	0.998342592316123
SLC1A3	-0.0524336931364118	0.0862987567743376	0.543463804988775	0.0906365516899627	0.3516718886413	0.998342592316123
SLC1A4	-0.108451080635957	0.0866451279908773	0.210690248368307	0	0.664176919840269	0.998342592316123
SLC1A5	-0.110968925299573	0.0845936227471522	0.189591570784595	0	0.471262337936205	0.998342592316123
SLC20A1	-0.0273861726756986	0.0778074225262131	0.724857925810567	0	0.718978603270485	0.998342592316123
SLC20A2	0.271475847743972	0.100341238107049	0.00681962702941896	0.0132249495205851	0.435828032630957	0.829592038330043
SLC22A1	0.118112401592919	0.0934521230783039	0.206272593206776	0	0.844686559664094	0.998342592316123
SLC22A13	0.019997825087245	0.0850423492677869	0.814091247465335	0	0.769128120367811	0.998342592316123
SLC22A15	0.0906595572483227	0.0953161130268228	0.341530172488576	0.281643167804391	0.147095355844984	0.998342592316123
SLC22A17	0.129869584662519	0.0844302340692442	0.124002620100115	0.0120959462512672	0.437020024066832	0.998342592316123
SLC22A18	-0.04900888366756	0.077304147836653	0.526097251203385	0	0.696573169145891	0.998342592316123
SLC22A18AS	-0.0559003074799518	0.0923893878223309	0.545144995566114	0.238862807351612	0.189440646617675	0.998342592316123
SLC22A23	-0.0243328985783031	0.080890809661638	0.763558118050884	0	0.756456192476036	0.998342592316123
SLC22A3	0.0673754739448094	0.106249207288666	0.525998048646168	0.121129047625465	0.317696827774387	0.998342592316123
SLC22A4	0.165382625328075	0.0863358268238644	0.0554194003589488	0.00572643346288569	0.443721338189529	0.998342592316123
SLC22A5	0.0945787764948291	0.0838518826152686	0.259350880531671	0	0.788644159048672	0.998342592316123
SLC23A2	-0.147575938893167	0.0937301352584386	0.11537722281855	0.156653748297425	0.278090661481806	0.998342592316123
SLC23A3	0.047847821945152	0.0830014310208397	0.564297647620503	0	0.798516702751006	0.998342592316123
SLC24A1	-0.0569711818504075	0.0843649945551308	0.49948894083339	0.244113819537218	0.184058428087781	0.998342592316123
SLC24A3	0.0838103408167157	0.085813204215885	0.32873740728728	0	0.464447347431203	0.998342592316123
SLC24A4	-0.00486980398819734	0.0839943753436758	0.953766360236169	0	0.951483605937938	0.999882152897227
SLC25A10	-0.0746906247389835	0.109778433646658	0.496266337546593	0.306998892597546	0.123900743050764	0.998342592316123
SLC25A11	-0.0403243179559949	0.0916058410356676	0.659796791818633	0.186683775710699	0.24498007875071	0.998342592316123
SLC25A12	0.194520451093608	0.0842194177423369	0.0209055174784196	0	0.671763843776767	0.914552082245465
SLC25A13	0.0744914265191815	0.0771756801114199	0.334435172946544	0	0.943586670753927	0.998342592316123
SLC25A14	0.0145443409434788	0.0917380334563178	0.874029645102364	0	0.588983134963818	0.998342592316123
SLC25A15	-0.0497537772709145	0.0821069437483576	0.544539263884827	0	0.561542615305914	0.998342592316123
SLC25A16	0.0343380939271881	0.0833226606846824	0.680258867718424	0.145679452928037	0.290299293546136	0.998342592316123
SLC25A17	0.11718447383595	0.0871697611755151	0.178843371677524	0	0.59520698757867	0.998342592316123
SLC25A18	0.0633580484537864	0.0969104903038456	0.513254164535262	0	0.819384389612958	0.998342592316123
SLC25A19	-0.0711043219891109	0.0832161970066875	0.392854088356637	0	0.550818656082514	0.998342592316123
SLC25A20	0.015277899619843	0.0816720370169977	0.851610437514847	0	0.776457789228778	0.998342592316123
SLC25A22	-0.00159240322433536	0.0813809844150021	0.984388578201211	0	0.864293573455382	0.999882152897227
SLC25A23	-0.0178049607557938	0.0811537256465093	0.826340069538689	0.0736993527052524	0.370414327776	0.998342592316123
SLC25A24	-0.0213784828838345	0.079579780478005	0.788205077444223	0	0.907334572251264	0.998342592316123
SLC25A25	-0.0535345679059799	0.0837177047229175	0.522520274691812	0	0.78024707688493	0.998342592316123
SLC25A27	0.101136547241566	0.0843629950544263	0.230595632034662	0	0.572328547484883	0.998342592316123
SLC25A28	0.0690284232216587	0.0871530400044428	0.428339163470016	0.0857211565911025	0.35712414979815	0.998342592316123
SLC25A29	0.0725463922888941	0.0849308979532275	0.393004494081271	0	0.521591585144862	0.998342592316123
SLC25A3	0.00417397056576275	0.0782872272359599	0.957480043039344	0	0.674260035852611	0.999882152897227
SLC25A30	-0.0168683341338008	0.08335712313242	0.839633546019251	0.121568525292232	0.317206100498815	0.998342592316123
SLC25A32	0.0118882136901229	0.0842183159193412	0.887743955679724	0	0.572849872163156	0.998342592316123
SLC25A33	-0.0183850613000636	0.0807569107461422	0.819911119992927	0	0.857636832803731	0.998342592316123
SLC25A34	0.0223011557075089	0.0830406001170498	0.788270408891193	0.193148513516442	0.237935079074795	0.998342592316123
SLC25A35	0.0262040234858444	0.0881881768589868	0.766361457025151	0	0.64736724245141	0.998342592316123
SLC25A36	-0.0257922357842317	0.0817463107450778	0.752370213043113	0	0.884997617496276	0.998342592316123
SLC25A37	0.0267546109178379	0.0933451552009462	0.774403114023609	0.298944603906156	0.131093543995473	0.998342592316123
SLC25A38	-0.105153782569009	0.0834848275721494	0.207829718920044	0	0.486822843013572	0.998342592316123
SLC25A39	0.0170526501986428	0.0837767486276463	0.838706167235971	0	0.603641964197907	0.998342592316123
SLC25A4	-0.0973711951150938	0.0865960720641545	0.260830779367819	0	0.467215255137095	0.998342592316123
SLC25A40	-0.0284880422322289	0.0801160034500896	0.722151442750492	0	0.893595227466383	0.998342592316123
SLC25A42	-0.137813844782422	0.0810285680689199	0.0889794916941003	0.00314091034815615	0.446429907496242	0.998342592316123
SLC25A43	0.0290093317619332	0.0799099357545925	0.71658595362137	0	0.952469970564037	0.998342592316123
SLC25A44	-0.0108217025137452	0.0826006503397554	0.895765564532014	0	0.869979893919892	0.998342592316123
SLC25A45	0.00702203175079215	0.0821112286548856	0.931849162885032	0	0.995421954217923	0.999882152897227
SLC25A46	-0.021505150691356	0.0817565405765302	0.792520594838744	0	0.640615171653344	0.998342592316123
SLC25A5	-0.0652069894443627	0.0837746284487499	0.436355619450207	0.0337623879392676	0.413937695532292	0.998342592316123
SLC25A51	0.0655550244653561	0.0811716533985398	0.419315231338826	0	0.979593451953696	0.998342592316123
SLC25A6	-0.0189804389225471	0.07829047236354	0.808442243640041	0	0.931482112364356	0.998342592316123
SLC26A11	-0.129485619571641	0.0850168693371553	0.127744205380906	0	0.964458365186857	0.998342592316123
SLC26A2	0.131306948388671	0.0871060185686456	0.131698348288592	0.0263967998235296	0.422538725802146	0.998342592316123
SLC26A4	0.0476383957220076	0.0807329309449231	0.55514110357748	0	0.870035251403223	0.998342592316123
SLC26A5	-0.0589606692345286	0.0860727060260996	0.493337574933067	0	0.904809624953782	0.998342592316123
SLC26A6	0.0652204136234246	0.082323641384125	0.428218398420395	0	0.752012638957611	0.998342592316123
SLC26A7	-0.00737059182374951	0.0876688136271127	0.932998285797712	0	0.647287645166539	0.999882152897227
SLC26A8	-0.0393273303437262	0.0947441954316177	0.67807631125826	0.0245544878978655	0.423799375683327	0.998342592316123
SLC27A1	0.0838801201828848	0.0982487540473195	0.393242133771068	0.179780343457622	0.252540664298502	0.998342592316123
SLC27A2	-0.118444447981345	0.0814103248293824	0.145695021515033	0	0.598491357546549	0.998342592316123
SLC27A4	-0.000652710789115541	0.0811359892004714	0.993581365689425	0	0.51270684886307	0.999882152897227
SLC27A5	0.0569129507344158	0.0826035676991514	0.490830180496988	0.273715040562785	0.154662354545051	0.998342592316123
SLC28A3	0.0531619950353096	0.086260847298544	0.537700862176895	0	0.631961271794621	0.998342592316123
SLC29A1	0.0121429849423101	0.0814230453376013	0.881447505283255	0	0.834271774162041	0.998342592316123
SLC29A2	-0.0465739144844778	0.0821577552254006	0.570793015431483	0	0.832045615429215	0.998342592316123
SLC29A3	-0.100182134414828	0.0923419443919957	0.277964226198914	0.168608975575481	0.264845631807924	0.998342592316123
SLC29A4	0.0430526533988982	0.0833015329435672	0.605275488573948	0.0511694505015394	0.395104553664277	0.998342592316123
SLC2A1	0.00102767711827845	0.115039949788854	0.992872416913425	0.36360853766208	0.0786341395366703	0.999882152897227
SLC2A10	0.177304854127965	0.0829629629565145	0.0325852465673221	0	0.86257809978055	0.945125492789128
SLC2A11	0.113986879669929	0.0848245671677136	0.179014494488867	0	0.678362961338505	0.998342592316123
SLC2A12	-0.0332926779650251	0.0950167207683074	0.726047853061951	0.147935282700505	0.287786696483434	0.998342592316123
SLC2A13	-0.0524912554972709	0.0816760129749607	0.520434021951344	0	0.533090989030825	0.998342592316123
SLC2A14	0.000786901849570067	0.0822466468948655	0.992366287482734	0	0.62678002448674	0.999882152897227
SLC2A3	-0.0959113522823652	0.0839135663383602	0.253047764689003	0	0.768763765345312	0.998342592316123
SLC2A4	0.00516692439298312	0.0838752719647092	0.950879405461196	0	0.945532408152935	0.999882152897227
SLC2A4RG	0.00137908953011524	0.0855712388699078	0.987141630445659	0.0376056884033747	0.409800136411788	0.999882152897227
SLC2A5	-0.0795736008449721	0.0868328937786668	0.359457515816825	0.122328721168505	0.316357236964108	0.998342592316123
SLC2A8	-0.0478318524906526	0.0898667987394456	0.594550939433169	0.123625620621925	0.314909031303432	0.998342592316123
SLC2A9	0.0676254217586476	0.084346165532665	0.422691526034828	0.17232813540864	0.260740385403217	0.998342592316123
SLC30A1	-0.175143583139799	0.106561808481113	0.100261579796971	0.367700108814606	0.0757554431587092	0.998342592316123
SLC30A4	0.0232672701445415	0.0845851582040121	0.783258547658936	0	0.453909975297018	0.998342592316123
SLC30A5	-0.000606180852067168	0.0817148021641718	0.994081146938854	0	0.708827441264514	0.999882152897227
SLC30A6	-0.0893541043978015	0.0801147305236093	0.264710413656613	0	0.968890977406093	0.998342592316123
SLC30A7	-0.00578288843746534	0.078523248263893	0.941292419465341	0	0.585256774604516	0.999882152897227
SLC30A9	0.0281813884436947	0.0896288859362791	0.753199745404074	0.0737734526525586	0.370332627118863	0.998342592316123
SLC31A1	-0.14932942696196	0.0993530897840962	0.132834546007124	0.0894118658939696	0.353031215371163	0.998342592316123
SLC31A2	-0.0900797002835393	0.0819610408957129	0.271744031385777	0	0.52447130893621	0.998342592316123
SLC33A1	-0.0961642950139554	0.0809724429666226	0.234984117028537	0	0.903520158230246	0.998342592316123
SLC34A2	0.0833848222171385	0.0953854700189775	0.382015943031705	0	0.825379692509168	0.998342592316123
SLC35A1	0.0931724598486213	0.0941777155190685	0.322503681328701	0.251715529121877	0.176350537969242	0.998342592316123
SLC35A3	0.0148317312937479	0.0828789979500584	0.857971897067606	0	0.706289010493017	0.998342592316123
SLC35A4	0.0782939931145935	0.0819414828486493	0.33933165226223	0	0.559616344223677	0.998342592316123
SLC35A5	0.0156433339005681	0.0889073702532011	0.860332498210372	0.0577913500392774	0.387881213593772	0.998342592316123
SLC35B1	-0.0439440502422986	0.0889618102640106	0.621330662604883	0.141241595316788	0.295245899383519	0.998342592316123
SLC35B2	0.0281525223802947	0.0831711983738672	0.734994836405571	0.203203346148896	0.227054836112443	0.998342592316123
SLC35B3	0.0308422889198752	0.0921251153587518	0.737785784689525	0.18613605385657	0.245578583759072	0.998342592316123
SLC35B4	0.171280772343598	0.0804507204373489	0.033253038141401	0	0.762604041708872	0.952694803948474
SLC35C1	0.0364976980742507	0.0851122571161994	0.668055420225196	0	0.740278829055971	0.998342592316123
SLC35C2	0.00845740527786003	0.0839311568238841	0.91973623329503	0	0.563813084925211	0.999882152897227
SLC35D1	0.0352197381547734	0.0809908301778753	0.66366346110644	0	0.691528690946035	0.998342592316123
SLC35D2	0.044554018663719	0.0840342689601413	0.595981114435987	0	0.509722006820507	0.998342592316123
SLC35E1	0.00730780274207272	0.0985622455869224	0.940895775544145	0.091149967554104	0.35110186256063	0.999882152897227
SLC35E2B	0.115791848636845	0.0845739382282985	0.170961847609228	0	0.559451183951061	0.998342592316123
SLC35E3	-0.0781849811507795	0.0856929218645331	0.36156580884939	0	0.658290533204473	0.998342592316123
SLC35E4	0.127704938744826	0.0820751596182113	0.119719709666524	0	0.916207887950015	0.998342592316123
SLC35F1	0.0137006514691026	0.0859701213156159	0.873381100861233	0	0.562969837897971	0.998342592316123
SLC35F2	0.0941715370140001	0.0834120572860127	0.25890125077905	0.0358130565741238	0.41173153929529	0.998342592316123
SLC35F3	-0.0986692704717414	0.0867509040412448	0.255376924852989	0	0.719137253069209	0.998342592316123
SLC35F5	0.0431622090361157	0.0828532271342261	0.602403113372165	0	0.486043119258479	0.998342592316123
SLC35F6	-0.0401391689811858	0.080656434574347	0.618726435057518	0	0.976876892764956	0.998342592316123
SLC35G1	0.0546126813316063	0.0797452498799876	0.493445331089825	0	0.613036280906477	0.998342592316123
SLC35G2	0.122635967058867	0.0993392809094858	0.217010555875247	0.111600402836889	0.328332897098465	0.998342592316123
SLC36A1	0.0205362287734362	0.0903690957472411	0.820230625611906	0	0.686088621754258	0.998342592316123
SLC36A4	0.046017812306868	0.0840091247594235	0.583848744588305	0	0.706788340294366	0.998342592316123
SLC37A1	-0.109873170249362	0.0845660326396318	0.193855095269474	0	0.488082060562968	0.998342592316123
SLC37A2	0.0090267283704447	0.0832226011198808	0.913626948049313	0	0.852211911857878	0.999593063497547
SLC37A3	0.182422490293609	0.0862344357052245	0.034393731888218	0	0.510632283317023	0.955178219710008
SLC38A1	-0.0613614051666703	0.0821001420655318	0.454823916878339	0	0.951043993818621	0.998342592316123
SLC38A10	-0.088997536958011	0.0820680013192548	0.278171303000901	0	0.872693093436668	0.998342592316123
SLC38A11	0.196036415470388	0.0953344784613196	0.0397534795669359	0.208211319332693	0.221674827024162	0.962163465307661
SLC38A2	-0.0329149640683241	0.0854635914447582	0.700137885427526	0	0.931761734968641	0.998342592316123
SLC38A6	0.0977500838539782	0.0830017427664729	0.238921361367883	0.0778891430526451	0.365790337635105	0.998342592316123
SLC38A7	-0.0111027057718271	0.0824136768661045	0.892833881091402	0	0.753355551338329	0.998342592316123
SLC38A9	-0.000815741715816591	0.0802016148740002	0.991884745717621	0	0.993719626436563	0.999882152897227
SLC39A1	-0.0454018112535862	0.0843911412601149	0.59058214309586	0	0.563087801693471	0.998342592316123
SLC39A10	-0.0425844728340572	0.0833481316011995	0.609405013965755	0	0.681338100702235	0.998342592316123
SLC39A11	-0.139504531085927	0.0838788232848484	0.0962789154221849	0	0.915943664073757	0.998342592316123
SLC39A13	0.0830708568093373	0.0971695237374855	0.392602915507378	0	0.507653782866286	0.998342592316123
SLC39A14	-0.0411679778674668	0.0766118117532339	0.591020277504531	0	0.917069673616567	0.998342592316123
SLC39A3	0.00340635917260811	0.081613947442191	0.96670798821867	0	0.833335975638773	0.999882152897227
SLC39A6	-0.0589909499208228	0.0908955519648321	0.516340248577646	0	0.648337908640665	0.998342592316123
SLC39A8	0.0532906472804059	0.0843684546656795	0.527620929701684	0.26073153736482	0.167345757855247	0.998342592316123
SLC39A9	-0.0287469656637001	0.081357478336796	0.723832508500638	0	0.906622074820985	0.998342592316123
SLC3A1	0.119916474063224	0.0943039132787999	0.203516716975842	0	0.792616321104447	0.998342592316123
SLC3A2	-0.0595512764523988	0.083340351577044	0.474883973813438	0	0.965679431615228	0.998342592316123
SLC40A1	-0.0297642580615525	0.0924269687256924	0.747429956546051	0.134821540828355	0.302408502008505	0.998342592316123
SLC41A1	-0.00356925202712218	0.0820080840912812	0.965284492683585	0	0.852096322951815	0.999882152897227
SLC41A2	-0.138362897948914	0.0857752877369937	0.106725870205976	0.106910099398777	0.333563856373754	0.998342592316123
SLC41A3	0.0252315441129781	0.0836814341413367	0.763018747697988	0.253693230612589	0.17436220148219	0.998342592316123
SLC43A1	0.0926335910365967	0.0846592385305441	0.273870108589961	0	0.711339071220563	0.998342592316123
SLC43A2	-0.071081431610325	0.0820466445588616	0.386296109011636	0	0.902586861656484	0.998342592316123
SLC43A3	-0.0895332211607475	0.0827064101254912	0.279011449143458	0	0.594061640482339	0.998342592316123
SLC44A1	-0.0917585110485597	0.0810438631055118	0.257546992936583	0	0.995132741149645	0.998342592316123
SLC44A2	-0.0991000811410434	0.0846502262164718	0.241719094003327	0	0.709620497613233	0.998342592316123
SLC44A3	0.0238781116426674	0.0823621833062386	0.771880529560718	0	0.580298734396422	0.998342592316123
SLC44A5	0.12225243790772	0.0846957850035651	0.148899375008895	0.0683157753368727	0.376342142220748	0.998342592316123
SLC45A3	-0.0217522120345997	0.101522726946102	0.830344673439942	0.124467834304559	0.313968542554286	0.998342592316123
SLC45A4	0.10133272676224	0.0880975561009026	0.250047868680519	0.40421522798597	0.0526276279455719	0.998342592316123
SLC46A3	-0.0356524610543154	0.0829305141909905	0.667262832837328	0.168091282399551	0.265417694634726	0.998342592316123
SLC47A1	-0.0989274920749897	0.0824381466051024	0.230131255642157	0	0.677411790882451	0.998342592316123
SLC48A1	0.00227383275834215	0.0803465587471842	0.977422630989707	0	0.496495717736585	0.999882152897227
SLC4A11	-0.0248334368911767	0.0840594982032211	0.76766778731428	0	0.875460533326112	0.998342592316123
SLC4A1AP	-0.0339711622968385	0.0842600387002423	0.686822796675248	0	0.985425066030564	0.998342592316123
SLC4A2	-0.0168611645114964	0.0847140554064695	0.842234419828478	0	0.870965651853519	0.998342592316123
SLC4A3	0.0820549918065471	0.0822228951674639	0.318299750085484	0.0864863472048651	0.356276016658381	0.998342592316123
SLC4A4	-0.0741716328750963	0.0868613689725188	0.393155870777882	0.351696075693716	0.0873322600553372	0.998342592316123
SLC4A5	-0.0705972833115178	0.0819122927454186	0.388762179743512	0	0.991316026574443	0.998342592316123
SLC4A7	0.0222438578707901	0.0869762391799236	0.798146683656377	0.165191562689179	0.268624624724174	0.998342592316123
SLC4A8	-0.140661449730596	0.0865447276164709	0.104097903514773	0	0.627790598735076	0.998342592316123
SLC50A1	-0.121101249630918	0.093118834202216	0.19342889946656	0.0991940982239719	0.342159100504499	0.998342592316123
SLC51A	-0.0285597567331234	0.0836987044632143	0.732937205371716	0	0.731056839673207	0.998342592316123
SLC52A3	-0.010848476766146	0.0855672860782719	0.899112155483254	0	0.769907808866111	0.998342592316123
SLC5A1	0.165414099445126	0.103914870009365	0.111424438901752	0	0.759901170276564	0.998342592316123
SLC5A12	-0.000766139590229596	0.0860254810548239	0.99289416505213	0	0.496608852693921	0.999882152897227
SLC5A3	-0.00906207496442796	0.115576631757837	0.937503906318289	0.374370135320021	0.0655049439195069	0.999882152897227
SLC5A6	0.019166430028847	0.0818652258378245	0.814890460185403	0	0.711531766308866	0.998342592316123
SLC6A1	0.0749233755249758	0.101195840888924	0.459069457803138	0.155020323068855	0.27990521178705	0.998342592316123
SLC6A16	0.0164442190320347	0.0811300250455728	0.839377587827336	0	0.858491656213863	0.998342592316123
SLC6A6	-0.111399141416517	0.0830207734889571	0.179653556628769	0.165904057120646	0.267836234438407	0.998342592316123
SLC6A9	0.0536550764309628	0.0820287978165225	0.513047069083069	0	0.851145126066477	0.998342592316123
SLC7A1	-0.0502000314864505	0.0802661099717857	0.531695430992769	0	0.918641649131927	0.998342592316123
SLC7A11	-0.000315377828788549	0.0892727202495576	0.997181282520638	0.0277493553065376	0.420386063633703	0.999882152897227
SLC7A2	0.0443671959449052	0.083730057008812	0.596192538905831	0.000774979318837894	0.44890242452999	0.998342592316123
SLC7A5	-0.0142188087923215	0.0809537505401332	0.860575882029176	0	0.989284217851506	0.998342592316123
SLC7A6	-0.0290341069077597	0.0826243752016816	0.725289176980014	0	0.71384101789658	0.998342592316123
SLC7A6OS	-0.0693077526411094	0.0824859913872911	0.400775715933719	0	0.669870016476247	0.998342592316123
SLC7A7	-0.126328277698736	0.084349700985953	0.134218205527008	0	0.514314742194605	0.998342592316123
SLC7A8	0.0840298936249033	0.0795753543425567	0.290977863630394	0	0.640004599865932	0.998342592316123
SLC8A1	-0.170289937247764	0.0846426127880516	0.0442336377478266	0	0.798335875824226	0.990287783469074
SLC8B1	-0.130928049308607	0.0832799744310716	0.115917334083745	0	0.777738293283621	0.998342592316123
SLC9A1	-0.054537078418235	0.0834481132086077	0.513405133203547	0	0.504612113273718	0.998342592316123
SLC9A3	-0.02338328746797	0.08693308150179	0.787944832535864	0.0381418870264514	0.409221919669962	0.998342592316123
SLC9A3R1	-0.0796864914841656	0.0827065057980255	0.335304104810601	0	0.605963902154696	0.998342592316123
SLC9A3R2	0.127072137763914	0.0840193122391664	0.130428110602335	0.0195513569219861	0.429126032862548	0.998342592316123
SLC9A5	-0.0430187759609294	0.0828689083527522	0.603678170750872	0	0.628385942467307	0.998342592316123
SLC9A7P1	0.0422346381658755	0.084212664284256	0.616002676205422	0	0.682929888130837	0.998342592316123
SLC9A8	0.019948098929899	0.082994002455686	0.810054355647532	0.0552646069374894	0.390641001122238	0.998342592316123
SLC9A9	-0.048644191919626	0.0855183743367587	0.569481235134268	0	0.706210921319842	0.998342592316123
SLC9B1	0.0414530624133501	0.082270208603116	0.614356385927253	0	0.482791546409235	0.998342592316123
SLC9B2	0.0842053141631985	0.0826357219218921	0.308205761367741	0	0.572326225879385	0.998342592316123
SLC9C1	0.253110348243387	0.100801758956493	0.0120399402120992	0	0.680555688344542	0.903035906203301
SLC9C2	-0.0442026691294943	0.0918924099045509	0.630497782102155	0	0.610527001635784	0.998342592316123
SLCO2A1	-0.013691709675347	0.0876863434467194	0.875919397462842	0.153751036697583	0.281315936615086	0.998342592316123
SLCO2B1	-0.0490973699994279	0.0819902300449425	0.549293082907368	0	0.87237206110671	0.998342592316123
SLCO3A1	0.0317369226344625	0.0878386168770531	0.717868127731181	0.134739072904699	0.302500546594933	0.998342592316123
SLCO4A1	0.0257436710738521	0.0812169732010614	0.751263310112585	0	0.760920493822288	0.998342592316123
SLCO4C1	0.00846368051036191	0.0782306843469871	0.91384596310361	0	0.722689038352431	0.999593063497547
SLCO5A1	0.0117842978564819	0.0811458921333804	0.884534340393021	0	0.560418307678868	0.998342592316123
SLFN11	-0.0547227606720742	0.082603223929994	0.50766537877831	0	0.907851860131778	0.998342592316123
SLFN12	0.0694116297191757	0.0817045854315353	0.395578729794199	0	0.576572969336069	0.998342592316123
SLFN12L	-0.194023707847804	0.0830918651862026	0.0195407786796688	0	0.893978138855461	0.914552082245465
SLFN13	0.01242861756142	0.0846788603222366	0.883310756795767	0	0.721705947710911	0.998342592316123
SLFN5	-0.129486044682335	0.0846116799925776	0.12592848021217	0.144119218660106	0.292037880361898	0.998342592316123
SLFNL1	0.0426524944982439	0.0996208185456712	0.668543077811263	0.205484090968459	0.22460124186687	0.998342592316123
SLIRP	-0.0383455202044629	0.0755168845762418	0.611611755824568	0	0.765106142571937	0.998342592316123
SLIT1	-0.0599155021425718	0.0917281234105312	0.513636542458275	0	0.637628260143781	0.998342592316123
SLIT2	0.0502000483190457	0.0851557760827559	0.555520255210202	0	0.790095125737761	0.998342592316123
SLIT3	0.0357587225513106	0.095342269946154	0.70761856850878	0.122631258962967	0.316019406531088	0.998342592316123
SLITRK5	-0.0868596420885227	0.113042726322503	0.442262131196922	0.147660180729768	0.288093037904576	0.998342592316123
SLITRK6	0.0291020722424049	0.0868826319935888	0.73765642519759	0	0.827981553720136	0.998342592316123
SLK	-0.113447846335408	0.0816927848915893	0.164919987556728	0	0.930576505742715	0.998342592316123
SLMAP	-0.0866246024764751	0.0876513089029448	0.32301237087053	0	0.486457455869147	0.998342592316123
SLPI	0.0333823455692455	0.0874563513923026	0.702681726566538	0.160504531369809	0.273817157348613	0.998342592316123
SLTM	-0.139636382211196	0.0825214889384239	0.0906228178165983	0	0.872201897430452	0.998342592316123
SLU7	-0.0999927845389339	0.0852755655028653	0.240962570689943	0	0.693285980043262	0.998342592316123
SLX4	-0.0819052245253706	0.096348917224064	0.395275203884937	0.0265996439781304	0.421615431075527	0.998342592316123
SLX4IP	-0.00523168521639765	0.0822908780707776	0.949308225943634	0	0.691857580796916	0.999882152897227
SMAD1	0.0499536667265604	0.0814942712769042	0.539895176240255	0.155286494528587	0.27960945592554	0.998342592316123
SMAD2	-0.0683406539760436	0.0823284359054865	0.406483487745871	0	0.752074037625691	0.998342592316123
SMAD3	-0.0232805022171897	0.0826651704690378	0.778231777465503	0	0.763650191023728	0.998342592316123
SMAD4	-0.060326861740475	0.0834550190559707	0.469761728495968	0	0.478082864210753	0.998342592316123
SMAD5	0.111375105239164	0.0830289115090348	0.179790135539696	0	0.795463042180863	0.998342592316123
SMAD6	-0.112251539506881	0.0859575925139699	0.191588468053902	0.205980745384508	0.224067697486421	0.998342592316123
SMAD7	0.0412379506211227	0.083941733991524	0.623236380127157	0	0.539073027618717	0.998342592316123
SMAD9	-0.0411059196983298	0.0843845118224484	0.626168790348462	0	0.862063527983112	0.998342592316123
SMAGP	0.0218098658265959	0.0848374085606503	0.797118246393067	0.125749996448406	0.31253676313185	0.998342592316123
SMAP1	-0.055828082040518	0.0854955567041271	0.513760173122437	0	0.626226924750524	0.998342592316123
SMAP2	-0.185812815053508	0.0921291201621681	0.0437086776358542	0.319647735441777	0.112957893865405	0.990287783469074
SMARCA1	0.0439014867661076	0.0837679626559262	0.60021980247077	0.148425780409242	0.287240552881063	0.998342592316123
SMARCA2	-0.135417231434577	0.0853396785426951	0.112557339517122	0.141095827631638	0.295408449267096	0.998342592316123
SMARCA4	-0.0698775364943695	0.0759162858364028	0.35733495854364	0	0.903037636340827	0.998342592316123
SMARCA5	-0.0661094201820924	0.0817479469007473	0.418688745010166	0	0.763102516245748	0.998342592316123
SMARCAD1	0.0373847785069625	0.0832438146005502	0.653359681889187	0	0.545775446428733	0.998342592316123
