signature	signatureType	outcome	model	Subgroup	Type	N	Effect_size	SE	95CI_low	95CI_high	Pval	I2	Pval_I2
B_cell_Helmink	Signature	Response	Log_regression	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
B_cell_Helmink	Signature	Response	Log_regression	Sequencing	TPM	9	-0.74	0.37	-1.46	-0.03	0.0419079110824775	0	0.79927898656149
B_cell_Helmink	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	OS	COX	ALL	ALL	13	-0.05	0.18	-0.41	0.3	0.775268107141865	0.22	0.225922980475801
Blood_Response	Signature	OS	COX	Tumor	Melanoma	5	-0.71	0.3	-1.3	-0.12	0.0176407116148316	0	0.674579588143927
Blood_Response	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	OS	COX	Tumor	Kidney	3	0.07	0.25	-0.41	0.56	0.76941016615187	0	0.603620047728994
Blood_Response	Signature	OS	COX	Sequencing	TPM	10	0.1	0.16	-0.21	0.41	0.519981189925183	0.07	0.380345421718331
Blood_Response	Signature	OS	COX	Sequencing	FPKM	3	-0.6	0.42	-1.43	0.22	0.151808991165356	0.12	0.322278517353391
Blood_Response	Signature	PFS	COX	ALL	ALL	8	-0.32	0.24	-0.79	0.16	0.191562932576389	0.08	0.371537225061534
Blood_Response	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	PFS	COX	Tumor	Lung	3	-0.41	0.38	-1.15	0.34	0.281724598760263	0	0.805638414182547
Blood_Response	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	PFS	COX	Sequencing	TPM	7	-0.05	0.2	-0.44	0.35	0.814864551737947	0	0.786675662410781
Blood_Response	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	OS	DI	ALL	ALL	13	-0.04	0.09	-0.21	0.13	0.630638630733203	0.25	0.189501716685347
Blood_Response	Signature	OS	DI	Tumor	Melanoma	5	-0.33	0.13	-0.58	-0.07	0.0121672274911336	0	0.709564166347312
Blood_Response	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	OS	DI	Tumor	Kidney	3	0.02	0.13	-0.23	0.27	0.881649955454052	0	0.557013526824048
Blood_Response	Signature	OS	DI	Sequencing	TPM	10	0.03	0.08	-0.13	0.19	0.682274299159703	0.15	0.307876233970289
Blood_Response	Signature	OS	DI	Sequencing	FPKM	3	-0.3	0.18	-0.65	0.05	0.0947729956814106	0.05	0.348980787079372
Blood_Response	Signature	PFS	DI	ALL	ALL	8	-0.14	0.11	-0.35	0.07	0.186184710718622	0	0.467127610536888
Blood_Response	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	PFS	DI	Tumor	Lung	3	-0.17	0.17	-0.5	0.16	0.31551248998351	0	0.930484349294857
Blood_Response	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	PFS	DI	Sequencing	TPM	7	-0.03	0.09	-0.21	0.16	0.780398213438975	0	0.871325320966533
Blood_Response	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Blood_Response	Signature	Response	Log_regression	ALL	ALL	13	-0.29	0.34	-0.97	0.38	0.390554115924285	0.07	0.378511582244268
Blood_Response	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.89	0.61	-2.09	0.3	0.142584876755304	0.18	0.298761828985751
Blood_Response	Signature	Response	Log_regression	Tumor	Lung	3	-0.84	0.76	-2.34	0.66	0.271501104840197	0	0.804198016192903
Blood_Response	Signature	Response	Log_regression	Tumor	Kidney	3	0.26	0.51	-0.75	1.27	0.612651701131499	0	0.391072916907924
Blood_Response	Signature	Response	Log_regression	Sequencing	TPM	10	-0.02	0.32	-0.65	0.61	0.956038169086735	0	0.655933290636575
Blood_Response	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.38	1.03	-2.39	1.64	0.712464783030908	0.55	0.108897195104057
CD8_Jiang	Signature	OS	COX	ALL	ALL	14	-0.25	0.1	-0.45	-0.05	0.0162871517272703	0.32	0.119833226559259
CD8_Jiang	Signature	OS	COX	Tumor	Melanoma	5	-0.47	0.17	-0.8	-0.15	0.00461651335485638	0.25	0.252953039999795
CD8_Jiang	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	OS	COX	Tumor	Kidney	3	0.1	0.13	-0.16	0.37	0.44040039193699	0	0.813357157107897
CD8_Jiang	Signature	OS	COX	Sequencing	TPM	11	-0.24	0.12	-0.48	0	0.051742222991333	0.42	0.0705993959229451
CD8_Jiang	Signature	OS	COX	Sequencing	FPKM	3	-0.29	0.19	-0.67	0.08	0.12144963089556	0	0.416525725749042
CD8_Jiang	Signature	PFS	COX	ALL	ALL	9	-0.34	0.13	-0.6	-0.09	0.0082001743438594	0.28	0.199633145886381
CD8_Jiang	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	PFS	COX	Tumor	Lung	4	-0.62	0.24	-1.1	-0.14	0.0112205115096601	0.32	0.220043743493563
CD8_Jiang	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	PFS	COX	Sequencing	TPM	8	-0.37	0.16	-0.68	-0.06	0.021091692193208	0.36	0.14195013559828
CD8_Jiang	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	OS	DI	ALL	ALL	14	-0.24	0.1	-0.43	-0.04	0.0181529755984304	0.38	0.0725190391287301
CD8_Jiang	Signature	OS	DI	Tumor	Melanoma	5	-0.47	0.14	-0.73	-0.2	0.00058263863687625	0.07	0.365301481565158
CD8_Jiang	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	OS	DI	Tumor	Kidney	3	0.15	0.13	-0.1	0.39	0.244934040833399	0	0.831867287310728
CD8_Jiang	Signature	OS	DI	Sequencing	TPM	11	-0.22	0.12	-0.45	0.01	0.0611264343660207	0.46	0.0462378690005461
CD8_Jiang	Signature	OS	DI	Sequencing	FPKM	3	-0.33	0.18	-0.68	0.02	0.0615193237076811	0	0.372763398219998
CD8_Jiang	Signature	PFS	DI	ALL	ALL	9	-0.3	0.1	-0.5	-0.09	0.00438162649250229	0.08	0.365615196806137
CD8_Jiang	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	PFS	DI	Tumor	Lung	4	-0.52	0.19	-0.9	-0.15	0.00634868310810416	0.13	0.329094067625994
CD8_Jiang	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	PFS	DI	Sequencing	TPM	8	-0.31	0.13	-0.57	-0.06	0.0169789732418285	0.19	0.280465274471938
CD8_Jiang	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CD8_Jiang	Signature	Response	Log_regression	ALL	ALL	13	-0.45	0.15	-0.74	-0.16	0.00215171630230876	0	0.592181623689417
CD8_Jiang	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.46	0.24	-0.94	0.01	0.0568942877449409	0	0.91322037513624
CD8_Jiang	Signature	Response	Log_regression	Tumor	Lung	3	-0.98	0.73	-2.41	0.44	0.174401042052293	0.68	0.0456015827847248
CD8_Jiang	Signature	Response	Log_regression	Tumor	Kidney	3	-0.13	0.27	-0.66	0.4	0.634197891987202	0	0.791405939381483
CD8_Jiang	Signature	Response	Log_regression	Sequencing	TPM	10	-0.54	0.2	-0.92	-0.15	0.00644163997160531	0.1	0.350099192031306
CD8_Jiang	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.33	0.28	-0.89	0.22	0.241365304692834	0	0.987575136793439
CD8_SF	Signature	OS	COX	ALL	ALL	13	-0.17	0.21	-0.58	0.24	0.419720548557522	0.46	0.0364682019417315
CD8_SF	Signature	OS	COX	Tumor	Melanoma	5	-0.62	0.3	-1.21	-0.04	0.0365217630937656	0	0.546790517586659
CD8_SF	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	OS	COX	Tumor	Kidney	3	-0.32	0.24	-0.79	0.15	0.186814577056245	0	0.644546319672406
CD8_SF	Signature	OS	COX	Sequencing	TPM	10	-0.06	0.24	-0.54	0.41	0.797863747397854	0.5	0.035281503891479
CD8_SF	Signature	OS	COX	Sequencing	FPKM	3	-0.73	0.39	-1.49	0.04	0.0629455046826595	0.17	0.301373677970613
CD8_SF	Signature	PFS	COX	ALL	ALL	8	-0.44	0.17	-0.76	-0.11	0.00807159468758294	0	0.555733350789413
CD8_SF	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	PFS	COX	Tumor	Lung	3	-0.5	0.41	-1.31	0.3	0.221898204953082	0	0.65283125304363
CD8_SF	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	PFS	COX	Sequencing	TPM	7	-0.41	0.18	-0.77	-0.06	0.0220336814494493	0	0.453962037123301
CD8_SF	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	OS	DI	ALL	ALL	13	-0.1	0.1	-0.3	0.1	0.338401044034939	0.48	0.0253101579079499
CD8_SF	Signature	OS	DI	Tumor	Melanoma	5	-0.26	0.14	-0.53	0.01	0.0599502041865286	0	0.465720341965908
CD8_SF	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	OS	DI	Tumor	Kidney	3	-0.17	0.13	-0.43	0.09	0.190851708452697	0	0.392069342167192
CD8_SF	Signature	OS	DI	Sequencing	TPM	10	-0.04	0.13	-0.29	0.21	0.727353866347586	0.53	0.0236620980709196
CD8_SF	Signature	OS	DI	Sequencing	FPKM	3	-0.3	0.18	-0.65	0.04	0.0874936824932108	0.34	0.218307699501293
CD8_SF	Signature	PFS	DI	ALL	ALL	8	-0.25	0.09	-0.42	-0.08	0.00338503951046742	0	0.722659000445349
CD8_SF	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	PFS	DI	Tumor	Lung	3	-0.26	0.19	-0.63	0.1	0.158516211561802	0	0.656637034611711
CD8_SF	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	PFS	DI	Sequencing	TPM	7	-0.25	0.1	-0.45	-0.06	0.0090416057947463	0	0.612160593612104
CD8_SF	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CD8_SF	Signature	Response	Log_regression	ALL	ALL	13	-0.6	0.36	-1.3	0.1	0.0929678734218562	0.26	0.18461667789495
CD8_SF	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.96	0.5	-1.95	0.02	0.0553890094164122	0	0.580858345629875
CD8_SF	Signature	Response	Log_regression	Tumor	Lung	3	-1.2	0.79	-2.76	0.35	0.12964885394827	0	0.514005286259538
CD8_SF	Signature	Response	Log_regression	Tumor	Kidney	3	-1.01	0.5	-1.99	-0.04	0.0421295307020741	0	0.444299620024021
CD8_SF	Signature	Response	Log_regression	Sequencing	TPM	10	-0.63	0.44	-1.49	0.23	0.149127046554725	0.35	0.128617143430379
CD8_SF	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.76	0.59	-1.92	0.4	0.197443119285111	0.03	0.35790228359297
CYT	Signature	OS	COX	ALL	ALL	14	-0.21	0.08	-0.37	-0.05	0.00898693546913451	0.14	0.299552808526897
CYT	Signature	OS	COX	Tumor	Melanoma	5	-0.45	0.18	-0.81	-0.08	0.0157412271815925	0.41	0.145070393442157
CYT	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	OS	COX	Tumor	Kidney	3	0.03	0.13	-0.23	0.28	0.835094362717724	0	0.819649311799909
CYT	Signature	OS	COX	Sequencing	TPM	11	-0.19	0.09	-0.37	-0.01	0.0357031658428082	0.17	0.286156112033908
CYT	Signature	OS	COX	Sequencing	FPKM	3	-0.31	0.19	-0.67	0.06	0.100494522515834	0.27	0.252095677178914
CYT	Signature	PFS	COX	ALL	ALL	9	-0.32	0.11	-0.53	-0.11	0.00262375863055488	0.12	0.336711110730059
CYT	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	PFS	COX	Tumor	Lung	4	-0.51	0.26	-1.02	-0.01	0.0460600842269424	0.47	0.126480485693125
CYT	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	PFS	COX	Sequencing	TPM	8	-0.38	0.14	-0.65	-0.1	0.00685176454087907	0.21	0.261619002952722
CYT	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	OS	DI	ALL	ALL	14	-0.2	0.09	-0.36	-0.03	0.0231063426829344	0.25	0.185802952995841
CYT	Signature	OS	DI	Tumor	Melanoma	5	-0.43	0.18	-0.77	-0.08	0.0164497458586801	0.42	0.140324089454848
CYT	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	OS	DI	Tumor	Kidney	3	0.08	0.13	-0.17	0.34	0.511912229630307	0	0.912441985691362
CYT	Signature	OS	DI	Sequencing	TPM	11	-0.17	0.1	-0.36	0.02	0.076100770438424	0.24	0.214481295354914
CYT	Signature	OS	DI	Sequencing	FPKM	3	-0.3	0.26	-0.8	0.21	0.249417628847527	0.45	0.160022737781624
CYT	Signature	PFS	DI	ALL	ALL	9	-0.31	0.1	-0.51	-0.1	0.00324975715639191	0.21	0.259771117408612
CYT	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	PFS	DI	Tumor	Lung	4	-0.5	0.24	-0.98	-0.02	0.0405170705300149	0.54	0.0878214552848501
CYT	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	PFS	DI	Sequencing	TPM	8	-0.35	0.13	-0.61	-0.08	0.00972534295138315	0.3	0.187538786717091
CYT	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
CYT	Signature	Response	Log_regression	ALL	ALL	13	-0.45	0.14	-0.73	-0.17	0.00177147332939369	0.04	0.40737253157526
CYT	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.41	0.24	-0.88	0.05	0.0827400848710912	0	0.703798788208389
CYT	Signature	Response	Log_regression	Tumor	Lung	3	-0.94	0.8	-2.51	0.62	0.238055148814793	0.72	0.0285934553167499
CYT	Signature	Response	Log_regression	Tumor	Kidney	3	-0.2	0.26	-0.7	0.31	0.45101596242895	0	0.606174798213181
CYT	Signature	Response	Log_regression	Sequencing	TPM	10	-0.54	0.19	-0.9	-0.18	0.00354844378959194	0.17	0.288559432177072
CYT	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.26	0.28	-0.81	0.29	0.350630012611432	0	0.59111215273678
IFNG	Signature	OS	COX	ALL	ALL	14	-0.27	0.11	-0.49	-0.06	0.0105737295162122	0.3	0.139951694254237
IFNG	Signature	OS	COX	Tumor	Melanoma	5	-0.41	0.15	-0.71	-0.12	0.00606192014482647	0	0.40377923280426
IFNG	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	OS	COX	Tumor	Kidney	3	0.14	0.15	-0.15	0.43	0.33460293496134	0	0.567067862382482
IFNG	Signature	OS	COX	Sequencing	TPM	11	-0.26	0.12	-0.51	-0.02	0.0351359319649342	0.36	0.108679501064782
IFNG	Signature	OS	COX	Sequencing	FPKM	3	-0.33	0.21	-0.75	0.09	0.123468028114752	0.24	0.266124739892638
IFNG	Signature	PFS	COX	ALL	ALL	9	-0.37	0.14	-0.64	-0.1	0.00697837952003752	0.32	0.15901658266367
IFNG	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	PFS	COX	Tumor	Lung	4	-0.75	0.2	-1.13	-0.37	0.000130303729752064	0	0.920184161543246
IFNG	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	PFS	COX	Sequencing	TPM	8	-0.4	0.17	-0.73	-0.08	0.0154814791174448	0.4	0.112721419742713
IFNG	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	OS	DI	ALL	ALL	14	-0.26	0.1	-0.45	-0.07	0.00722645836221499	0.32	0.11822888907953
IFNG	Signature	OS	DI	Tumor	Melanoma	5	-0.46	0.17	-0.8	-0.12	0.00868643120159132	0.31	0.211953288344038
IFNG	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	OS	DI	Tumor	Kidney	3	0.1	0.13	-0.16	0.35	0.447956938317282	0	0.767088468529436
IFNG	Signature	OS	DI	Sequencing	TPM	11	-0.26	0.11	-0.48	-0.04	0.0230461788727554	0.37	0.100518440759083
IFNG	Signature	OS	DI	Sequencing	FPKM	3	-0.3	0.23	-0.75	0.16	0.204615618873311	0.37	0.206624304731553
IFNG	Signature	PFS	DI	ALL	ALL	9	-0.38	0.13	-0.63	-0.13	0.00248619269174536	0.3	0.179172020872429
IFNG	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	PFS	DI	Tumor	Lung	4	-0.69	0.18	-1.04	-0.34	0.000105623585251028	0	0.840124938107602
IFNG	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	PFS	DI	Sequencing	TPM	8	-0.4	0.15	-0.7	-0.11	0.00751776577460275	0.38	0.12953764159708
IFNG	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
IFNG	Signature	Response	Log_regression	ALL	ALL	13	-0.51	0.18	-0.86	-0.16	0.00406725566951559	0.08	0.368016161476628
IFNG	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.46	0.24	-0.94	0.02	0.0620754960189689	0	0.936880109977059
IFNG	Signature	Response	Log_regression	Tumor	Lung	3	-1.18	0.43	-2.02	-0.33	0.00622601648488571	0	0.620565257731822
IFNG	Signature	Response	Log_regression	Tumor	Kidney	3	0.15	0.29	-0.42	0.72	0.597490670169601	0	0.64654416504199
IFNG	Signature	Response	Log_regression	Sequencing	TPM	10	-0.58	0.23	-1.03	-0.13	0.012358568688475	0.27	0.196075354970073
IFNG	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.37	0.28	-0.92	0.19	0.193208972287678	0	0.816269482030003
ImmuneCells	Signature	OS	COX	ALL	ALL	12	0.18	0.23	-0.28	0.64	0.441269596249633	0.01	0.435332447775522
ImmuneCells	Signature	OS	COX	Tumor	Melanoma	4	-0.43	0.6	-1.61	0.75	0.476962469877877	0.34	0.206265078968389
ImmuneCells	Signature	OS	COX	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	OS	COX	Tumor	Kidney	3	0.34	0.43	-0.5	1.19	0.421361185098481	0	0.487985366974106
ImmuneCells	Signature	OS	COX	Sequencing	TPM	10	0.28	0.25	-0.2	0.77	0.253493250379562	0	0.788838537810282
ImmuneCells	Signature	OS	COX	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	COX	ALL	ALL	6	-0.06	0.33	-0.72	0.6	0.85465791110963	0	0.438011258834377
ImmuneCells	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	COX	Tumor	Kidney	1	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	COX	Sequencing	TPM	5	-0.19	0.38	-0.93	0.56	0.622992806664654	0.07	0.364392358371624
ImmuneCells	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	OS	DI	ALL	ALL	13	0.1	0.07	-0.05	0.24	0.18261060117186	0.13	0.31495936197716
ImmuneCells	Signature	OS	DI	Tumor	Melanoma	5	0.01	0.13	-0.25	0.27	0.950021586630696	0.48	0.103313773858509
ImmuneCells	Signature	OS	DI	Tumor	Lung	1	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	OS	DI	Tumor	Kidney	3	0.12	0.13	-0.14	0.37	0.36387834520978	0	0.458756076969165
ImmuneCells	Signature	OS	DI	Sequencing	TPM	10	0.1	0.08	-0.05	0.26	0.18872519690644	0	0.690672561751411
ImmuneCells	Signature	OS	DI	Sequencing	FPKM	3	0.09	0.48	-0.85	1.04	0.850378831740125	0.72	0.0268526252751755
ImmuneCells	Signature	PFS	DI	ALL	ALL	7	-0.01	0.09	-0.18	0.16	0.923232871856483	0	0.466874865514909
ImmuneCells	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	PFS	DI	Sequencing	TPM	6	-0.04	0.1	-0.23	0.15	0.701950152370485	0.04	0.387937149801375
ImmuneCells	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	Response	Log_regression	ALL	ALL	6	0.03	0.51	-0.98	1.03	0.960118670387161	0	0.806146705943071
ImmuneCells	Signature	Response	Log_regression	Tumor	Melanoma	3	-0.18	0.89	-1.93	1.57	0.839047299558301	0	0.421458391603505
ImmuneCells	Signature	Response	Log_regression	Tumor	Lung	0	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	Response	Log_regression	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
ImmuneCells	Signature	Response	Log_regression	Sequencing	TPM	4	0.11	0.59	-1.05	1.27	0.853592353645225	0	0.918792007541382
ImmuneCells	Signature	Response	Log_regression	Sequencing	FPKM	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	OS	COX	ALL	ALL	14	-0.31	0.11	-0.53	-0.09	0.0060219762312675	0.28	0.151208369070888
Inflammatory	Signature	OS	COX	Tumor	Melanoma	5	-0.54	0.16	-0.85	-0.22	0.00087687535952346	0.24	0.262186307090264
Inflammatory	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	OS	COX	Tumor	Kidney	3	0.08	0.16	-0.23	0.39	0.621963315439755	0	0.632033062366103
Inflammatory	Signature	OS	COX	Sequencing	TPM	11	-0.29	0.13	-0.56	-0.03	0.0282686313282637	0.36	0.113013135996538
Inflammatory	Signature	OS	COX	Sequencing	FPKM	3	-0.4	0.2	-0.8	0	0.0503496260562015	0.1	0.329707934919721
Inflammatory	Signature	PFS	COX	ALL	ALL	9	-0.46	0.13	-0.72	-0.2	0.000628239011179035	0.12	0.331511725401173
Inflammatory	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	PFS	COX	Tumor	Lung	4	-0.86	0.23	-1.31	-0.4	0.000213699184306026	0	0.482733089746372
Inflammatory	Signature	PFS	COX	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	PFS	COX	Sequencing	TPM	8	-0.51	0.17	-0.85	-0.17	0.00307314852601748	0.23	0.243519287933483
Inflammatory	Signature	PFS	COX	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	OS	DI	ALL	ALL	14	-0.29	0.1	-0.49	-0.09	0.00501637507793747	0.38	0.0766601409302021
Inflammatory	Signature	OS	DI	Tumor	Melanoma	5	-0.56	0.19	-0.92	-0.2	0.00261265277895534	0.36	0.17835427856376
Inflammatory	Signature	OS	DI	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	OS	DI	Tumor	Kidney	3	0.07	0.13	-0.19	0.33	0.589039216121607	0	0.811809109711079
Inflammatory	Signature	OS	DI	Sequencing	TPM	11	-0.28	0.12	-0.52	-0.04	0.0224235163814641	0.45	0.0539507191798717
Inflammatory	Signature	OS	DI	Sequencing	FPKM	3	-0.34	0.18	-0.69	0	0.0506227922834814	0.2	0.284815689663226
Inflammatory	Signature	PFS	DI	ALL	ALL	9	-0.37	0.1	-0.58	-0.17	0.000275003569152818	0	0.433042069026777
Inflammatory	Signature	PFS	DI	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	PFS	DI	Tumor	Lung	4	-0.64	0.17	-0.97	-0.31	0.000138031955751072	0	0.696183531618749
Inflammatory	Signature	PFS	DI	Tumor	Kidney	2	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	PFS	DI	Sequencing	TPM	8	-0.39	0.13	-0.64	-0.14	0.00207663189952058	0.12	0.335033486923578
Inflammatory	Signature	PFS	DI	Sequencing	FPKM	1	NA	NA	NA	NA	NA	NA	NA
Inflammatory	Signature	Response	Log_regression	ALL	ALL	13	-0.59	0.16	-0.91	-0.26	0.000361100533668388	0	0.72738660532027
Inflammatory	Signature	Response	Log_regression	Tumor	Melanoma	5	-0.56	0.26	-1.08	-0.04	0.0331642644450565	0	0.941256751265206
Inflammatory	Signature	Response	Log_regression	Tumor	Lung	3	-1.36	0.78	-2.89	0.17	0.0809858668056019	0.52	0.122431726621472
Inflammatory	Signature	Response	Log_regression	Tumor	Kidney	3	-0.2	0.31	-0.81	0.41	0.526057276557275	0	0.923566515832201
Inflammatory	Signature	Response	Log_regression	Sequencing	TPM	10	-0.64	0.19	-1.02	-0.26	0.00101625688281968	0	0.517623719443711
Inflammatory	Signature	Response	Log_regression	Sequencing	FPKM	3	-0.46	0.31	-1.06	0.15	0.14008552749931	0	0.862918731974289
IRG_Ayers	Signature	OS	COX	ALL	ALL	14	-0.31	0.12	-0.53	-0.08	0.00767604182277096	0.35	0.0938057845324523
IRG_Ayers	Signature	OS	COX	Tumor	Melanoma	5	-0.55	0.17	-0.87	-0.22	0.000942869027041272	0.31	0.21242576323906
IRG_Ayers	Signature	OS	COX	Tumor	Lung	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	OS	COX	Tumor	Kidney	3	0.08	0.15	-0.22	0.38	0.594242678303511	0	0.694164700454334
IRG_Ayers	Signature	OS	COX	Sequencing	TPM	11	-0.29	0.14	-0.57	-0.02	0.0344576948370562	0.43	0.0643897902353358
IRG_Ayers	Signature	OS	COX	Sequencing	FPKM	3	-0.4	0.2	-0.8	0	0.0478910541110684	0.06	0.345355609591465
IRG_Ayers	Signature	PFS	COX	ALL	ALL	9	-0.47	0.13	-0.73	-0.21	0.000442661042037583	0.07	0.379842489262637
IRG_Ayers	Signature	PFS	COX	Tumor	Melanoma	2	NA	NA	NA	NA	NA	NA	NA
IRG_Ayers	Signature	PFS	COX	Tumor	Lung	4	-0.81	0.22	-1.25	-0.38	0.000252426067034221	0	0.5861978535938
